Flight_ID,Airline,Source,Destination,Departure_Date,Departure_Time,Arrival_Time,Total_Stops,Distance_km,Travel_Class,Days_Before_Departure,Season,Weekday,Aircraft_Type,Booking_Channel,Passenger_Count,Price,Duration_minutes
FL186460,,Goa,BKK,2026-10-03,23:45,5:44 AM,1,3051.6,Economy,82.0,Autumn,Saturday,Airbus A380,Mobile App,2,26606.27,
FL159890,Emirates,London,Goa Airport,2026-06-15,03:25,17:21,0,7970.2,Economy,12.0,Monsoon,Monday,Boeing 777,Website,1,81245.33,836.4
FL180167,SpiceJet,Kolkata Airport,,2026-09-12,01:15,03:46,0,1577.1,Economy,29.0,Monsoon,Saturday,ATR 72,,1,8626.87,
FL172312,Lufthansa,,Sydney Airport,2026-06-10,10:40 PM,13:50,1,10408.3,Economy,18.0,Monsoon,Wednesday,Airbus A350,Mobile App,2,79347.58,910.2
FL137278,Etihad Airways,BKK,Kolkata,2026-02-15,,6:31 PM,0,1710.1,,0.0,Winter,Sunday,Boeing 787 Dreamliner,Mobile App,1,36812.0,161.4
FL189771,Emirates,Jaipur,London,2025-06-21,8:45 AM,19:23,1,6946.6,Economy,35.0,Monsoon,Saturday,Airbus A320,Travel Agent,1,66149.78,639.0
FL117550,,Chennai,Goa,2025-12-01,4:20 PM,17:47,0,751.2,Premium Economy,21.0,Winter,Monday,ATR 72,Travel Agent,2,4418.52,
FL168962,Singapore Airlines,Bangkok,Sydney Airport,2026-05-29,17:45,06:46,2,7887.4,Economy,5.0,Summer,,Boeing 787 Dreamliner,Website,2,93862.96,782.0
FL160482,SpiceJet,GOI,Jaipur,2025-03-05,12:55,17:37,2,1371.6,Economy,0.0,Summer,Wednesday,Airbus A321,Website,2,9614.63,282.0
FL143830,Air India,AMD,Kolkata,2026-03-14,5:05 PM,19:48,0,1741.0,Business,37.0,Summer,Saturday,Airbus A321,Travel Agent,2,25000.0,
FL100352,AirAsia India,Ahmedabad Airport,Pune,2026-02-12,21:15,23:48,1,543.7,Economy,128.0,Winter,Thursday,ATR 72,Travel Agent,3,2000.0,154.0
FL143196,VISTARA,Chennai,AMD,2025-08-22,10:30,12:46 PM,0,1383.7,Economy,10.0,Monsoon,Friday,,Mobile App,,12405.67,136.0
FL160242,Emirates,JFK,Delhi,2026-04-09,14:55,11:14,2,12691.6,,35.0,Summer,Thursday,Airbus A350,Mobile App,one,97289.29,1220.0
FL144479,SINGAPORE AIRLINES,MAA,Frankfurt,2025-12-27,17:55,05:40,1,7958.5,,30.0,Winter,Saturday,Boeing 787 Dreamliner,Website,1,95566.11,706.0
FL181419,Etihad Airways,New York,Mumbai,2026-10-15,20:35,16:10,2,12878.4,,79.0,Autumn,Thursday,Airbus A350,Website,2,200000.0,1176.0
FL176266,Vistara,Mumbai,Jaipur,2026-12-30,12:05,15:35,1,949.9,Economy,34.0,Winter,Wednesday,ATR 72,Website,2,4837.44,210.0
FL165846,singapore airlines,Sydney,Bangkok,2026-02-05,3:30 PM,02:59,1,5190.14254668214,First,119.0,Winter,Thursday,,Mobile App,1,200000.0,689.0
FL105645,Air India,London,Bangkok,2026-06-29,,10:17 AM,1,9819.2,Economy,35.139630174406385,Monsoon,Monday,Boeing 777,Travel Agent,4,58874.19,857.0
FL132577,SpiceJet,Chennai,Ahmedabad,2026-10-24,03:45,06:07,0,1463.1,Business,22.0,Autumn,Saturday,Airbus A320,Website,1,24667.3,143.0
FL169753,British Airways,Dubai,Bangalore,2026-10-10,10:50 PM,04:30,1,2708.7,Economy,1.0,Autumn,Saturday,Airbus A380,Mobile App,2,40270.07,
FL185335,Singapore Airlines,Sydney,Ahmedabad,2026-11-19,2:45 AM,7:13 PM,1,11195.7,Economy,33.0,Autumn,Thursday,Airbus A380,Travel Agent,2,113910.28,988.0
FL134185,Emirates,Doha,London,2026-12-23,,12:47 PM,1,5398.4,Economy,16.0,Winter,Wednesday,Airbus A320,Mobile App,1,57858.44,527.4
FL137096,Singapore Airlines,FRA,Pune,2026-03-25,14:50,1:37 AM,1,7204.9,Economy,7.0,Summer,Wednesday,Boeing 777,Website,1,77391.13,
FL148445,qatar airways,GOI,Bangkok Airport,2025-04-11,17:35,11:03 PM,1,3000.0,Economy,0.0,Summer,Friday,Boeing 777,Mobile App,1,67255.18,328.0
FL112822,Air India,Mumbai,Hyderabad Airport,2025-03-14,04:15,05:33,0,629.5,Economy,40.0,Summer,Friday,Airbus A320,Third-Party,4,4406.31,78.60000000000001
FL167982,Vistara,Dubai,HYD,2026-01-24,11:10,17:48,2,2663.8,Economy,56.0,Winter,Saturday,Airbus A320,Mobile App,2,18294.66,
FL177181,British Airways,Doha,New York,2026-01-23,17:55,10:22,1,11194.6,Economy,27.0,Winter,Friday,Boeing 777,Travel Agent,1,126683.78,988.0
FL168372,British Airways,Bangkok,Hyderabad,2026-06-14,1:30 PM,17:13,0,2521.0,Economy,80.0,Monsoon,Sunday,Boeing 787 Dreamliner,Mobile App,2,33683.78,224.0
FL143637,Singapore Airlines,Singapore,Hyderabad,2025-04-20,10:55 AM,19:02,2,3392.1,Economy,30.0,Summer,Sunday,Boeing 787 Dreamliner,Website,1,43028.85,488.0
FL179947,,,Bangkok,2026-10-16,12:10 AM,4:54 AM,0,3305.5,Premium Economy,15.0,Autumn,,Airbus A320,Mobile App,1,57278.34,284.40000000000003
FL180809,SpiceJet,Pune,Goa,2025-09-29,7:50 AM,08:47,0,5190.14254668214,Premium Economy,1.0,Monsoon,Monday,Airbus A320,Third-Party,5,2776.26,58.0
FL137122,SpiceJet,DEL,Mumbai,2026-08-15,7:35 AM,11:06,1,1166.3,Premium Economy,33.0,Monsoon,Saturday,Airbus A320,Third-Party,2,5505.02,
FL127927,Singapore Airlines,Delhi,Bangkok,2026-12-22,04:00,9:30 AM,1,3029.2,Economy,158.0,Winter,Tuesday,Boeing 787 Dreamliner,Mobile App,1,25164.52,330.0
FL170497,Etihad Airways,Sydney Airport,Pune Airport,2025-10-19,10:10 AM,3:11 AM,2,10521.1,Premium Economy,45.0,Autumn,Sunday,Airbus A350,Travel Agent,2,141087.25,1021.1999999999999
FL197307,Thai Airways,Sydney,Hyderabad,2025-08-26,9:50 PM,1:58 PM,2,10158.4,Economy,13.0,Monsoon,Tuesday,Boeing 787 Dreamliner,Third-Party,2,80659.76,968.9999999999999
FL163327,,Sydney,New York,2026-02-10,10:40 AM,7:41 AM,0,16011.9,Economy,0.0,Winter,Tuesday,Airbus A320,Mobile App,1,200000.0,
FL185777,Vistara,New York Airport,JAI,2025-06-25,06:10,01:26,2,12376.1,Economy,9.0,Monsoon,Wednesday,Boeing 777,Mobile App,2,109120.65,1157.0
FL123315,Singapore Airlines,Frankfurt,DOH,2026-07-18,9:55 AM,6:03 PM,1,4782.4,Premium Economy,41.0,Monsoon,Saturday,Airbus A350,Website,2,40847.61,
FL142907,SpiceJet,Jaipur,Chennai,2026-08-27,14:45,5:24 PM,0,1683.2,Economy,28.0,Monsoon,Thursday,Airbus A320,Website,2,9077.41,159.60000000000002
FL148259,SpiceJet,Mumbai,Jaipur,,2:10 AM,03:55,0,985.9,Economy,44.0,Summer,Sunday,Airbus A320,Airport Counter,2,5965.48,105.6
FL157716,Qatar Airways,Hyderabad,Sydney,2026-09-29,5:10 AM,18:24,0,9938.7,Premium Economy,4.0,Monsoon,Tuesday,Boeing 787 Dreamliner,Mobile App,2,200000.0,795.0
FL130218,QATAR AIRWAYS,Delhi,Frankfurt,2025-02-25,13:30,23:39,1,6381.8,Economy,13.0,Winter,Tuesday,Airbus A380,Mobile App,1,58562.38,610.0
FL185037,Emirates,New York,Hyderabad,2025-01-13,09:20,03:39,1,13047.3,Business,17.0,Winter,Monday,Airbus A350,Website,2,200000.0,1099.0
FL124779,Qatar Airways,Sydney,MAA,2025-06-25,06:20,19:20,0,9761.2,Economy,11.0,Monsoon,Wednesday,Airbus A380,Website,3,87468.54,781.0
FL136350,Emirates,Hyderabad,LHR,2026-12-19,20:40,08:44,1,5190.14254668214,Economy,0.0,Winter,Saturday,Airbus A350,Mobile App,1,195743.59,724.2
FL140812,Singapore Airlines,London,BKK,2025-04-28,5:00 AM,19:47,1,9747.5,Economy,37.0,Summer,Monday,Airbus A380,Website,1,102073.68,887.0
FL156955,Thai Airways,GOI,New York,2025-12-28,,23:03,2,13718.7,First,10.0,Winter,Sunday,Airbus A380,Mobile App,2,200000.0,
FL192625,Etihad Airways,Doha,Bangkok Airport,2026-06-19,1:40 AM,,1,5518.0,Economy,0.0,Monsoon,Friday,Airbus A350,Third-Party,1,85416.15,538.0
FL189711,Singapore Airlines,Doha,Pune,2026-12-24,11:35 AM,17:45,2,2562.3,Economy,12.0,Winter,Thursday,Boeing 777,Website,4,35168.72,371.0
FL129529,Etihad Airways,Bangkok,Kolkata,2026-03-17,09:30,12:12 PM,0,1726.5,Premium Economy,105.0,Summer,Tuesday,Boeing 777,Mobile App,1,39881.42,163.0
FL121816,Thai Airways,Doha,Goa,2025-09-16,7:05 AM,10:59,0,2655.2,Economy,20.0,Monsoon,Tuesday,Boeing 777,Third-Party,1,34212.66,234.0
FL144688,Thai Airways,New York,Chennai,2025-11-22,20:50,5:21 PM,2,13742.1,Economy,20.0,Autumn,Saturday,Airbus A350,Mobile App,1,151246.88,1232.0
FL129199,British Airways,Sydney,Mumbai,2026-03-27,9:20 PM,12:46,1,10269.9,Premium Economy,28.0,Summer,Friday,Airbus A320,Website,3,153739.13,927.0
FL119777,SpiceJet,BLR,Chennai Airport,2026-08-03,,9:54 AM,1,295.1,First,4.0,Monsoon,Monday,Boeing 737,Website,2,9152.63,145.0
FL164402,Singapore Airlines,Dubai,Jaipur,2026-05-14,10:50,14:07,0,2182.2,Economy,39.0,Summer,Thursday,Airbus A350,Third-Party,1,25505.16,
FL173888,,BLR,Dubai,2025-07-27,10:20 AM,16:06,1,2912.8,Economy,70.0,Monsoon,Sunday,Boeing 787 Dreamliner,Travel Agent,2,31146.09,
FL148068,Etihad Airways,,Delhi,2025-11-01,06:00,10:17 PM,1,5190.14254668214,,9.0,Autumn,Saturday,Airbus A320,Airport Counter,2,200000.0,
FL124388,Qatar Airways,London,Bangalore,2025-12-06,10:05,20:57,0,8093.1,Economy,11.0,Winter,Saturday,Boeing 787 Dreamliner,,,97861.4,653.0
FL156530,Vistara,Hyderabad,Ahmedabad,2025-04-09,,1:17 AM,0,880.1,First,15.0,Summer,Wednesday,ATR 72,Travel Agent,1,25000.0,98.0
FL101999,Emirates,Kolkata,London,2026-03-29,10:15,22:43,1,8146.6,Economy,2.0,Summer,Sunday,Airbus A320,,3,167604.21,748.8000000000001
FL108429,Qatar Airways,Sydney,DOH,2026-01-01,,18:17,2,12586.6,Economy,62.0,Winter,Thursday,Airbus A380,Travel Agent,1,73570.18,1172.0
FL177430,GoFirst,Kolkata,Mumbai,2025-08-31,21:25,3:16 AM,2,1666.5,Economy,10.0,Monsoon,Sunday,Airbus A321,Mobile App,2,6261.8,352.0
FL172744,Indigo,Hyderabad,Pune,2026-03-14,08:15,10:27,1,519.3,Premium Economy,12.0,Summer,Saturday,Boeing 737,Mobile App,1,6559.0,132.0
FL148858,SpiceJet,Delhi,Kolkata,2025-02-24,16:40,,2,1338.8,Business,30.0,Winter,Monday,ATR 72,Mobile App,2,20394.15,308.0
FL130003,AirAsia India,Jaipur Airport,Kolkata,,18:40,21:02,0,1461.6,Premium Economy,31.0,Monsoon,Monday,ATR 72,Mobile App,1,9498.21,142.0
FL172479,singapore airlines,Frankfurt,,2025-12-24,09:10,6:55 PM,1,6327.1,Economy,4.0,Winter,Wednesday,Airbus A350,Website,4,96171.02,585.0
FL123238,British Airways,,Goa Airport,2026-11-28,01:50,13:03,1,7200.7,Premium Economy,151.0,Autumn,Saturday,Airbus A320,Travel Agent,1,95861.59,674.0
FL101691,Singapore Airlines,CCU,Sydney,2026-12-10,22:00,12:13 PM,1,9657.1,Business,42.0,Winter,Thursday,,Website,1,200000.0,853.2
FL118893,AirAsia India,BOM,Bangalore Airport,2025-03-02,4:55 PM,20:03,1,857.9,Economy,3.0,,Sunday,ATR 72,Mobile App,2,6682.55,189.0
FL162377,Qatar Airways,Hyderabad,LHR,2026-11-16,,05:31,1,7925.4,Economy,1.0,Autumn,Monday,Airbus A320,Mobile App,1,104490.56,711.0
FL174381,Etihad Airways,Dubai,SIN,2025-05-18,7:55 PM,4:22 AM,0,6201.5,Economy,53.0,Summer,Sunday,Airbus A320,Website,1,59893.96,507.0
FL128355,EMIRATES,Jaipur,New York,2026-03-04,19:30,14:42,2,11928.3,Economy,111.0,Summer,Wednesday,Airbus A380,Travel Agent,1,99342.99,1152.0
FL151514,Vistara,,London,2026-09-15,6:50 PM,11:02,1,11294.2,First,35.0,Monsoon,,Boeing 787 Dreamliner,Third-Party,two,200000.0,
FL140531,SpiceJet,Hyderabad,MAA,2026-01-14,4:05 PM,5:16 PM,0,540.6,Economy,26.0,,Wednesday,Airbus A320,Mobile App,4,2189.65,
FL135223,,Goa Airport,Frankfurt,2026-04-29,09:25,21:50,2,7174.1,Economy,35.139630174406385,Summer,,Airbus A320,Website,1,86599.29,746.0
FL132876,Singapore Airlines,Sydney,Ahmedabad,2026-06-19,15:45,07:31,1,10810.0,Economy,5.0,Monsoon,,Airbus A320,Mobile App,2,157821.03,947.0
FL143864,Emirates,Bangkok Airport,New York,2026-04-21,12:20 PM,7:34 AM,0,14617.8,Economy,0.0,Summer,Tuesday,Boeing 777,Mobile App,,200000.0,1154.0
FL149921,Etihad Airways,Dubai,Delhi,2025-08-18,04:30,09:15,1,2226.9,Premium Economy,36.0,Monsoon,Monday,Airbus A380,Website,1,30532.0,285.0
FL137934,Thai Airways,Sydney,BOM,2026-10-13,3:10 AM,18:39,1,10460.1,Economy,2.0,Autumn,Tuesday,Boeing 777,Website,1,171122.27,929.0
FL183330,British Airways,Frankfurt,Mumbai,2026-02-02,20:55,,1,6859.8,Business,21.0,Winter,Monday,Airbus A350,Mobile App,2,180164.48,638.0
FL177491,SINGAPORE AIRLINES,Singapore Airport,London,2026-12-02,2:00 AM,17:15,0,11506.1,Premium Economy,19.0,Winter,Wednesday,Boeing 777,Travel Agent,1,200000.0,915.0
FL194998,Qatar Airways,Pune Airport,LHR,2026-07-29,18:55,4:48 AM,0,7322.4,Premium Economy,28.0,Monsoon,Wednesday,Airbus A320,Website,1,141562.13,593.4000000000001
FL188757,lufthansa,Kolkata,London,2026-08-15,5:25 PM,05:16,1,8066.5,Business,163.0,Monsoon,Saturday,Boeing 777,Website,5,156962.47,711.0
FL185890,British Airways,,BLR,2026-12-28,07:40,22:25,2,9488.3,Economy,45.0,Winter,Monday,Boeing 777,Mobile App,1,57355.52,885.0
FL155060,British Airways,Dubai,BKK,2026-08-14,19:45,02:57,0,5231.8,Business,4.0,Monsoon,,,Website,four,200000.0,
FL130829,lufthansa,Goa,Bangkok,2025-04-06,6:50 AM,1:38 PM,2,3064.7,First,26.0,Summer,Sunday,Airbus A350,Airport Counter,3,163712.44,
FL157779,Thai Airways,Singapore,Mumbai,2025-02-17,05:55,13:06,1,3954.6,Economy,7.0,Winter,Monday,Airbus A350,Third-Party,3,43915.49,431.0
FL114116,,Mumbai,Dubai,2025-08-16,12:00 PM,17:14,2,2037.6,Business,10.0,Monsoon,Saturday,Airbus A350,Travel Agent,2,63170.72,315.0
FL115247,,Pune,London,2026-08-11,06:10,17:37,1,7308.0,Business,2.0,Monsoon,Tuesday,Airbus A320,Third-Party,2,200000.0,688.0
FL188427,Emirates,,Bangalore,2026-01-26,14:20,19:24,1,2551.5,Economy,0.0,,Monday,Airbus A380,Mobile App,4,39492.86,305.0
FL112079,AirAsia India,,DEL,2025-10-08,7:00 AM,11:31,1,1821.8,Economy,30.0,Autumn,Wednesday,Boeing 737,Website,2,7052.76,272.0
FL107877,SpiceJet,,Chennai,2025-04-10,6:45 AM,10:38 AM,2,295.5,Economy,8.0,Summer,Thursday,Boeing 737,Airport Counter,2,2000.0,234.0
FL179693,Emirates,New York,Hyderabad Airport,2025-05-30,5:35 AM,02:24,2,13959.1,Economy,31.0,Summer,Friday,Boeing 787 Dreamliner,Website,3,141463.83,1249.0
FL173743,Emirates,Ahmedabad,Dubai,2026-07-03,08:10,11:03,0,1860.8,Economy,17.0,Monsoon,Friday,Boeing 777,Airport Counter,1,25379.55,173.4
FL108599,GoFirst,DEL,Goa,2026-09-22,3:05 AM,6:59 AM,1,1627.3,Economy,19.0,Monsoon,Tuesday,Boeing 737,Website,one,9002.58,234.0
FL178057,Etihad Airways,Chennai,Singapore,2025-04-15,1:05 PM,,0,2939.9,Premium Economy,6.0,Summer,Tuesday,Airbus A320,Mobile App,1,67544.73,256.0
FL160984,Emirates,New York,Singapore,2026-03-05,03:10,00:49,1,15519.0,Economy,78.0,Summer,Thursday,Airbus A380,Travel Agent,1,154532.28,1299.0
FL131214,Etihad Airways,BKK,Pune Airport,2025-04-21,11:05 PM,4:31 AM,1,2918.7,Economy,4.0,Summer,Monday,Airbus A320,Mobile App,3,42259.37,327.0
FL163486,AirAsia India,Ahmedabad Airport,Mumbai,2026-02-23,06:05,7:11 AM,0,469.0,Economy,30.0,Winter,Monday,Boeing 737,Website,2,2000.0,66.0
FL189064,Emirates,London Airport,Kolkata,2026-11-11,22:50,10:50 AM,1,8194.6,,55.0,Autumn,Wednesday,Airbus A320,Travel Agent,1,75051.04,720.0
FL153657,Qatar Airways,Ahmedabad,Frankfurt,2026-03-23,02:55,15:06,2,6614.6,Business,11.0,Summer,Monday,Airbus A380,Mobile App,1,200000.0,732.0
FL167019,,Hyderabad,Bangkok,2025-10-23,04:15,7:56 AM,0,2492.8,Economy,9.0,Autumn,Thursday,Airbus A350,Website,1,37413.26,222.0
FL149862,Lufthansa,Singapore,Doha,2025-07-31,02:00,14:05,0,6535.5,Economy,109.0,Monsoon,Thursday,Airbus A380,Airport Counter,4,42130.43,726.0
FL109677,Thai Airways,SIN,Dubai,2025-01-21,11:40,7:48 PM,0,5959.5,Economy,17.0,,Tuesday,Boeing 777,Airport Counter,1,157.42,488.0
FL180088,Lufthansa,BLR,JFK,2026-09-19,23:10,,1,14196.3,Economy,7.0,Monsoon,Saturday,Airbus A380,Website,2,191389.32,1207.0
FL156206,GoFirst,Delhi Airport,,2025-01-11,16:35,19:26,0,1842.2,Economy,128.0,Winter,Saturday,Airbus A320,Website,one,8543.19,172.0
FL164558,Emirates,Sydney,Kolkata,2026-11-01,10:40 PM,13:09,1,9649.6,Economy,45.0,Autumn,Sunday,Boeing 777,Mobile App,2,62916.32,870.0
FL176291,Vistara,Singapore,Sydney,2026-11-08,11:25,22:22,1,6794.2,Economy,9.0,Autumn,Sunday,Airbus A350,Website,1,81972.96,657.6
FL146534,British Airways,New York,Sydney Airport,2026-11-27,21:50,21:13,1,16998.2,Economy,3.0,Autumn,Friday,Boeing 777,Website,1,200000.0,1404.0
FL118813,Thai Airways,Doha,Frankfurt Airport,2025-12-20,18:45,02:52,1,4886.1,Premium Economy,14.0,Winter,Saturday,Boeing 777,Website,1,103605.51,487.0
FL169760,,New York,Goa Airport,2025-11-05,17:30,2:39 PM,2,13648.8,Economy,162.0,Autumn,Wednesday,Boeing 777,Mobile App,1,105141.51,1270.0
FL167122,Lufthansa,Delhi,,2026-11-16,9:40 PM,01:33,0,2648.9,Economy,35.0,Autumn,Monday,Airbus A320,Website,1,25875.44,234.0
FL138880,Thai Airways,Goa,Sydney,2025-01-12,4:35 PM,08:13,2,10180.1,Business,0.0,Winter,Sunday,Airbus A320,Mobile App,three,200000.0,939.0
FL197386,Emirates,Chennai,SIN,2026-12-16,22:35,3:05 AM,0,3122.3,Economy,2.0,Winter,Wednesday,Airbus A380,Third-Party,2,70719.67,270.0
FL139519,British Airways,Frankfurt Airport,Bangalore,2026-12-07,13:05,12:28 AM,1,7574.4,Premium Economy,38.0,Winter,Monday,Airbus A320,Travel Agent,1,121310.1,684.0
FL165759,Thai Airways,DXB,Hyderabad,2025-05-21,03:10,07:01,0,2619.9,Premium Economy,8.0,Summer,Wednesday,Airbus A320,Website,2,56813.78,
FL116403,Qatar Airways,DOH,Hyderabad,2025-11-28,2:55 PM,19:09,0,2922.3,Economy,11.0,Autumn,,Boeing 777,Airport Counter,1,35092.24,255.0
FL158177,Emirates,Sydney,Jaipur,2026-08-09,15:05,07:00,1,11168.5,Economy,5.0,Monsoon,Sunday,Airbus A380,Third-Party,2,119822.03,955.0
FL128602,Etihad Airways,Bangkok,Sydney,2026-03-23,06:45,18:56,1,7861.4,,1.0,Summer,Monday,Airbus A320,Website,1,200000.0,731.0
FL131185,gofirst,PNQ,BOM,2025-10-30,14:25,16:46,1,150.0,Economy,14.0,Autumn,Thursday,Boeing 737,Travel Agent,1,2000.0,141.0
FL113743,,Frankfurt,SYD,2026-11-17,09:35,9:28 AM,1,17365.0,Economy,1.0,Autumn,Tuesday,Boeing 787 Dreamliner,Travel Agent,1,200000.0,1434.0
FL128622,Qatar Airways,Chennai,SIN,2026-11-22,07:30,11:54,0,3054.2,Business,71.0,Autumn,Sunday,Airbus A320,Website,,67103.62,265.0
FL105377,VISTARA,Jaipur Airport,BOM,,10:55,12:39,0,966.4,Business,4.0,Summer,Saturday,ATR 72,Travel Agent,3,25000.0,104.0
FL160969,Indigo,Jaipur,,2025-02-17,22:20,03:47,2,1369.7,Business,44.0,Winter,Monday,ATR 72,Travel Agent,2,14835.63,328.0
FL147951,Thai Airways,Bangkok Airport,Ahmedabad,2026-07-15,3:30 PM,21:35,1,3312.8,Business,27.0,Monsoon,Wednesday,Airbus A320,Website,4,91777.99,365.0
FL133636,ETIHAD AIRWAYS,DXB,Frankfurt,2026-08-30,14:10,12:19 AM,2,4975.4,Economy,11.0,Monsoon,Sunday,,Travel Agent,1,48595.78,609.0
FL156175,Vistara,PNQ,London,2026-09-13,23:35,11:00,1,7519.2,First,14.0,Monsoon,Sunday,Boeing 787 Dreamliner,Website,3,200000.0,685.0
FL139101,Singapore Airlines,,Frankfurt,2026-01-03,2:35 AM,13:09,0,7864.3,Economy,24.0,,Saturday,Airbus A320,Website,1,107261.16,635.0
FL132067,,Mumbai,Hyderabad,2026-08-11,21:30,10:51 PM,0,663.4,Premium Economy,2.0,Monsoon,Tuesday,ATR 72,Travel Agent,2,6599.62,81.0
FL127558,Singapore Airlines,London,Bangalore Airport,2025-10-21,21:10,,0,8345.1,Economy,12.0,Autumn,Tuesday,Airbus A320,Website,4,119859.16,756.0
FL124391,indigo,Pune,AMD,2026-08-19,6:30 PM,,0,526.1,Business,91.0,Monsoon,Wednesday,Airbus A320,Mobile App,1,8081.73,70.0
FL192540,emirates,Singapore Airport,Ahmedabad Airport,2026-10-02,1:00 AM,6:54 AM,0,4217.8,Economy,106.0,Autumn,Friday,Airbus A350,Mobile App,1,33784.35,354.0
FL190232,Thai Airways,London,Sydney,2026-04-19,2:45 PM,2:35 PM,0,18212.3,Economy,22.0,Summer,Sunday,Airbus A320,Airport Counter,1,200000.0,1431.0
FL150344,Vistara,Frankfurt,Dubai,2025-03-31,11:15,20:07,1,5190.14254668214,Economy,13.0,Summer,Monday,Airbus A380,Third-Party,2,51542.98,533.0
FL119457,Singapore Airlines,New York,LHR,2026-05-07,11:40 PM,07:49,0,5974.6,Economy,4.0,Summer,Thursday,Boeing 777,Travel Agent,1,106152.25,490.0
FL179534,Thai Airways,SIN,Kolkata Airport,2025-02-12,1:45 PM,19:31,1,3077.7,Economy,12.0,Winter,Wednesday,Airbus A320,Website,2,32384.41,347.0
FL142540,Indigo,HYD,Ahmedabad,2026-04-30,3:30 PM,19:21,2,885.7,Economy,9.0,Summer,Thursday,Airbus A321,Third-Party,5,3909.62,231.0
FL176909,Lufthansa,Singapore,Kolkata Airport,2026-05-21,02:50,08:45,1,3002.5,Premium Economy,13.0,Summer,Thursday,Boeing 777,Mobile App,5,50880.74,
FL185069,Indigo,Jaipur Airport,,2026-08-16,10:20 AM,,0,573.8,Economy,24.0,Monsoon,Sunday,Airbus A321,Mobile App,2,2146.2,74.0
FL135455,Thai Airways,Frankfurt,Bangalore Airport,2026-04-09,08:20,8:10 PM,1,7958.6,First,7.0,Summer,Thursday,Airbus A380,Travel Agent,1,200000.0,710.0
FL185699,GOFIRST,Jaipur,DEL,2026-01-27,4:05 PM,,0,241.8,Business,35.0,Winter,Tuesday,Boeing 737,Mobile App,4,3152.34,49.0
FL110643,British Airways,Mumbai Airport,BKK,2025-01-06,2:30 PM,18:51,0,3003.4,Economy,44.0,Winter,Monday,Airbus A350,Mobile App,2,32072.84,261.0
FL146913,Emirates,Dubai,Sydney,2025-12-25,08:10,1:55 AM,1,12645.0,Economy,0.0,Winter,Thursday,Boeing 787 Dreamliner,Mobile App,2,193230.93,1065.0
FL185330,Etihad Airways,New York,Bangkok Airport,2026-03-05,10:35,06:05,0,14831.6,Economy,23.0,Summer,Thursday,Boeing 777,Travel Agent,3,173501.24,1171.0
FL142842,Singapore Airlines,Bangkok,MAA,2026-01-06,04:10,07:35,0,2278.7,Economy,61.0,Winter,Tuesday,Boeing 777,Mobile App,1,27583.92,205.2
FL151450,Lufthansa,Doha,JFK,2025-03-05,19:00,09:40,0,11058.8,Economy,12.0,Summer,,Airbus A380,Third-Party,1,165557.83,
FL145726,British Airways,Ahmedabad,Singapore Airport,2026-12-01,11:25 AM,8:42 PM,2,4216.5,Business,4.0,Winter,Tuesday,Airbus A350,Mobile App,3,130788.15,
FL180342,Qatar Airways,New York,,2026-03-31,11:55 AM,05:10,1,12229.9,Economy,130.0,Summer,Tuesday,Boeing 777,Website,two,110585.81,1036.0
FL116977,,Doha,Kolkata Airport,2025-11-27,01:55,08:58,1,3822.8,Economy,16.0,Autumn,Thursday,Boeing 777,Travel Agent,1,31060.69,423.59999999999997
FL123653,Lufthansa,New York,,2026-11-21,07:30,,1,11346.7,Economy,40.0,Autumn,Saturday,Boeing 777,Mobile App,5,81685.19,1006.0
FL162276,Emirates,Goa Airport,Singapore Airport,2025-01-12,2:00 AM,08:41,1,3668.7,Economy,35.139630174406385,Winter,Sunday,,Website,1,87308.71,401.0
FL123374,Singapore Airlines,DOH,Ahmedabad Airport,2026-08-01,11:20 PM,03:46,1,2162.2,Premium Economy,41.0,Monsoon,Saturday,Boeing 777,Website,2,26340.85,267.0
FL170427,Qatar Airways,Chennai,Doha,,3:35 PM,10:10 PM,1,3481.1,,17.0,Summer,Tuesday,Airbus A380,Travel Agent,1,40436.2,
FL126892,Vistara,,Mumbai,2026-05-22,16:05,5:47 PM,0,945.3,Economy,61.0,Summer,Friday,Airbus A320,Mobile App,,6368.78,103.0
FL119318,British Airways,New York,Jaipur,2025-02-27,07:45,23:40,0,12025.0,Economy,4.0,Winter,Thursday,Airbus A350,Mobile App,1,197.73,955.0
FL186800,Singapore Airlines,Chennai,Dubai,2025-01-03,,1:29 PM,2,3112.7,Business,21.0,Winter,Friday,Airbus A380,Third-Party,2,109965.52,
FL160660,Thai Airways,Doha Airport,Kolkata Airport,2026-03-21,7:55 AM,14:37,1,3965.9,Business,21.0,Summer,Saturday,Boeing 787 Dreamliner,Third-Party,2,111272.62,
FL114687,AIR INDIA,Dubai,London,2026-03-05,22:20,06:12,0,5754.9,Business,35.139630174406385,Summer,Thursday,Airbus A320,Travel Agent,2,166360.68,473.0
FL170883,Etihad Airways,JFK,SIN,2025-05-14,12:10 AM,20:43,0,15644.2,,31.0,Summer,Wednesday,Boeing 777,Mobile App,2,178734.32,
FL104278,British Airways,Ahmedabad,London,2026-10-08,23:45,1:02 PM,2,7373.9,Premium Economy,2.0,Autumn,Thursday,Airbus A320,Third-Party,1,137307.82,797.0
